date,load,temp,weekday,season
2006/1/4,7526.44167,19.5,1,2
2006/1/4,7340.255,19.35,1,2
2006/1/4,7113.48333,19.2,1,2
2006/1/4,6772.77,19.1,1,2
2006/1/4,6490.73167,19.0,1,2
2006/1/4,6332.30333,18.85,1,2
2006/1/4,6252.63333,18.7,1,2
2006/1/4,6232.96667,18.65,1,2
2006/1/4,6250.015,18.6,1,2
2006/1/4,6422.30833,18.5,1,2
2006/1/4,6609.35667,18.4,1,2
2006/1/4,6995.36333,18.7,1,2
2006/1/4,7333.25833,19.0,1,2
2006/1/4,7638.99833,19.55,1,2
2006/1/4,8009.26167,20.1,1,2
2006/1/4,8336.075,20.3,1,2
2006/1/4,8615.20333,20.5,1,2
2006/1/4,8957.15333,20.85,1,2
2006/1/4,9037.27667,21.2,1,2
2006/1/4,9102.865,21.3,1,2
2006/1/4,9115.16167,21.4,1,2
2006/1/4,9092.605,21.45,1,2
2006/1/4,9065.49667,21.5,1,2
2006/1/4,8938.875,20.85,1,2
2006/1/4,8949.79,20.2,1,2
2006/1/4,9016.86833,20.1,1,2
2006/1/4,8940.05667,20.0,1,2
2006/1/4,8884.26667,19.8,1,2
2006/1/4,8863.56167,19.6,1,2
2006/1/4,8838.27167,19.4,1,2
2006/1/4,8890.97333,19.2,1,2
2006/1/4,8917.07667,19.1,1,2
2006/1/4,8864.67667,19.0,1,2
2006/1/4,8871.46167,18.95,1,2
2006/1/4,8787.24833,18.9,1,2
2006/1/4,8569.93833,18.9,1,2
2006/1/4,8497.72167,18.9,1,2
2006/1/4,8284.92167,18.9,1,2
2006/1/4,8122.15333,18.9,1,2
2006/1/4,8243.82333,18.95,1,2
2006/1/4,8328.74,19.0,1,2
2006/1/4,8165.08667,19.15,1,2
2006/1/4,7936.01667,19.3,1,2
2006/1/4,8035.38333,19.55,1,2
2006/1/4,7928.495,19.8,1,2
2006/1/4,7931.40167,19.85,1,2
2006/1/4,7812.46667,19.9,1,2
2006/1/4,7629.6,20.25,1,2
2006/1/5,7467.54167,20.6,1,2
2006/1/5,7270.78833,20.3,1,2
2006/1/5,7066.65333,20.0,1,2
2006/1/5,6712.65667,20.1,1,2
2006/1/5,6408.31,20.2,1,2
2006/1/5,6189.755,20.1,1,2
2006/1/5,6086.95833,20.0,1,2
2006/1/5,6062.905,20.1,1,2
2006/1/5,6095.85667,20.2,1,2
2006/1/5,6240.735,20.35,1,2
2006/1/5,6446.30333,20.5,1,2
2006/1/5,6835.52333,20.85,1,2
2006/1/5,7209.67833,21.2,1,2
2006/1/5,7556.89833,21.55,1,2
2006/1/5,7944.99667,21.9,1,2
2006/1/5,8279.40167,22.25,1,2
2006/1/5,8449.71667,22.6,1,2
2006/1/5,8836.89667,23.2,1,2
2006/1/5,9030.35333,23.8,1,2
2006/1/5,9089.92667,23.9,1,2
2006/1/5,9145.73833,24.0,1,2
2006/1/5,9141.73833,24.0,1,2
2006/1/5,9103.31333,24.0,1,2
2006/1/5,9081.44,23.6,1,2
2006/1/5,9034.89667,23.2,1,2
2006/1/5,9059.28333,23.55,1,2
2006/1/5,9018.345,23.9,1,2
2006/1/5,8929.175,24.75,1,2
2006/1/5,8952.62167,25.6,1,2
2006/1/5,8909.26833,25.95,1,2
2006/1/5,8913.96,26.3,1,2
2006/1/5,8908.565,25.2,1,2
2006/1/5,8983.31167,24.1,1,2
2006/1/5,9001.805,24.05,1,2
2006/1/5,9044.885,24.0,1,2
2006/1/5,8876.29833,23.45,1,2
2006/1/5,8771.89167,22.9,1,2
2006/1/5,8593.185,22.4,1,2
2006/1/5,8478.74,21.9,1,2
2006/1/5,8480.69333,21.55,1,2
2006/1/5,8542.62333,21.2,1,2
2006/1/5,8241.53833,21.15,1,2
2006/1/5,8009.84333,21.1,1,2
2006/1/5,8074.20167,20.9,1,2
2006/1/5,7824.55833,20.7,1,2
2006/1/5,7955.73833,20.75,1,2
2006/1/5,7842.08167,20.8,1,2
2006/1/5,7728.87333,20.6,1,2
2006/1/6,7536.12333,20.4,1,2
2006/1/6,7351.495,20.2,1,2
2006/1/6,7075.27167,20.0,1,2
2006/1/6,6745.605,19.85,1,2
2006/1/6,6373.425,19.7,1,2
2006/1/6,6193.19333,19.55,1,2
2006/1/6,6100.96833,19.4,1,2
2006/1/6,6103.505,19.45,1,2
2006/1/6,6135.67,19.5,1,2
2006/1/6,6273.98667,19.75,1,2
2006/1/6,6468.90667,20.0,1,2
2006/1/6,6869.505,20.35,1,2
2006/1/6,7231.08167,20.7,1,2
2006/1/6,7570.15667,21.45,1,2
2006/1/6,7925.63667,22.2,1,2
2006/1/6,8362.99667,22.55,1,2
2006/1/6,8703.20833,22.9,1,2
2006/1/6,9049.52,23.2,1,2
2006/1/6,9208.065,23.5,1,2
2006/1/6,9353.45167,24.2,1,2
2006/1/6,9393.59667,24.9,1,2
2006/1/6,9349.065,24.65,1,2
2006/1/6,9449.09667,24.4,1,2
2006/1/6,9434.12167,25.0,1,2
2006/1/6,9479.70667,25.6,1,2
2006/1/6,9507.17167,25.45,1,2
2006/1/6,9518.45833,25.3,1,2
2006/1/6,9541.34833,25.6,1,2
2006/1/6,9589.825,25.9,1,2
2006/1/6,9611.14,25.7,1,2
2006/1/6,9612.58667,25.5,1,2
2006/1/6,9673.71,25.5,1,2
2006/1/6,9618.33,25.5,1,2
2006/1/6,9555.03,25.3,1,2
2006/1/6,9404.53667,25.1,1,2
2006/1/6,9104.795,24.4,1,2
2006/1/6,8928.02667,23.7,1,2
2006/1/6,8689.27,22.9,1,2
2006/1/6,8530.55333,22.1,1,2
2006/1/6,8474.36333,21.25,1,2
2006/1/6,8452.73833,20.4,1,2
2006/1/6,8276.66167,20.65,1,2
2006/1/6,8018.165,20.9,1,2
2006/1/6,8142.41167,21.3,1,2
2006/1/6,8091.98,21.7,1,2
2006/1/6,8142.59667,21.7,1,2
2006/1/6,7995.39167,21.7,1,2
2006/1/6,7819.59,21.7,1,2
2006/1/7,7619.9,21.7,0,2
2006/1/7,7390.98,21.6,0,2
2006/1/7,7084.75833,21.5,0,2
2006/1/7,6742.41333,21.4,0,2
2006/1/7,6433.325,21.3,0,2
2006/1/7,6251.47333,21.5,0,2
2006/1/7,6110.9,21.7,0,2
2006/1/7,6035.61167,21.65,0,2
2006/1/7,5979.96667,21.6,0,2
2006/1/7,6094.54167,21.5,0,2
2006/1/7,6165.06833,21.4,0,2
2006/1/7,6216.08833,21.6,0,2
2006/1/7,6366.43333,21.8,0,2
2006/1/7,6640.70667,22.25,0,2
2006/1/7,7005.09,22.7,0,2
2006/1/7,7439.02333,23.05,0,2
2006/1/7,7846.22333,23.4,0,2
2006/1/7,8219.12667,24.0,0,2
2006/1/7,8341.635,24.6,0,2
2006/1/7,8530.06333,25.05,0,2
2006/1/7,8541.365,25.5,0,2
2006/1/7,8539.335,25.75,0,2
2006/1/7,8508.52833,26.0,0,2
2006/1/7,8447.73667,26.25,0,2
2006/1/7,8441.68833,26.5,0,2
2006/1/7,8412.95167,26.3,0,2
2006/1/7,8361.135,26.1,0,2
2006/1/7,8283.93,25.8,0,2
2006/1/7,8215.245,25.5,0,2
2006/1/7,8203.15,25.75,0,2
2006/1/7,8249.59,26.0,0,2
2006/1/7,8274.58333,25.55,0,2
2006/1/7,8309.725,25.1,0,2
2006/1/7,8155.98833,24.85,0,2
2006/1/7,8190.38333,24.6,0,2
2006/1/7,8149.09333,24.25,0,2
2006/1/7,8094.035,23.9,0,2
2006/1/7,8024.53333,23.6,0,2
2006/1/7,7856.85667,23.3,0,2
2006/1/7,7899.585,23.2,0,2
2006/1/7,8134.78,23.1,0,2
2006/1/7,7995.06,22.95,0,2
2006/1/7,7925.40333,22.8,0,2
2006/1/7,7820.63,22.65,0,2
2006/1/7,7730.66,22.5,0,2
2006/1/7,7744.665,22.35,0,2
2006/1/7,7489.53833,22.2,0,2
2006/1/7,7282.68833,21.95,0,2
2006/1/8,7075.85167,21.7,0,2
2006/1/8,6886.97,21.55,0,2
2006/1/8,6658.70833,21.4,0,2
2006/1/8,6384.72,21.4,0,2
2006/1/8,6129.59833,21.4,0,2
2006/1/8,6047.925,21.35,0,2
2006/1/8,5925.18167,21.3,0,2
2006/1/8,5897.14,21.15,0,2
2006/1/8,5841.69333,21.0,0,2
2006/1/8,5892.83667,20.95,0,2
2006/1/8,5884.89167,20.9,0,2
2006/1/8,6000.27667,21.2,0,2
2006/1/8,6098.82667,21.5,0,2
2006/1/8,6305.275,21.85,0,2
2006/1/8,6651.26667,22.2,0,2
2006/1/8,6960.22667,22.7,0,2
2006/1/8,7359.755,23.2,0,2
2006/1/8,7672.97833,23.55,0,2
2006/1/8,7885.53833,23.9,0,2
2006/1/8,8180.59167,24.85,0,2
2006/1/8,8207.2,25.8,0,2
2006/1/8,8314.55333,26.15,0,2
2006/1/8,8315.545,26.5,0,2
2006/1/8,8479.37833,27.1,0,2
2006/1/8,8396.08,27.7,0,2
2006/1/8,8425.475,27.5,0,2
2006/1/8,8376.13167,27.3,0,2
2006/1/8,8362.39,27.7,0,2
2006/1/8,8414.84,28.1,0,2
2006/1/8,8427.64167,27.9,0,2
2006/1/8,8471.81167,27.7,0,2
2006/1/8,8488.78167,26.65,0,2
2006/1/8,8470.81333,25.6,0,2
2006/1/8,8375.91,25.6,0,2
2006/1/8,8446.94333,25.6,0,2
2006/1/8,8441.77667,25.25,0,2
2006/1/8,8427.52,24.9,0,2
2006/1/8,8326.58833,24.5,0,2
2006/1/8,8305.4,24.1,0,2
2006/1/8,8293.49833,23.95,0,2
2006/1/8,8504.99667,23.8,0,2
2006/1/8,8269.035,23.8,0,2
2006/1/8,8039.49,23.8,0,2
2006/1/8,7934.64167,23.65,0,2
2006/1/8,7760.47667,23.5,0,2
2006/1/8,7768.79,23.4,0,2
2006/1/8,7495.17333,23.3,0,2
2006/1/8,7251.59833,23.2,0,2
2006/1/9,7091.32833,23.1,1,2
2006/1/9,6887.23833,23.1,1,2
2006/1/9,6693.86667,23.1,1,2
2006/1/9,6438.89833,22.9,1,2
2006/1/9,6262.655,22.7,1,2
2006/1/9,6127.32167,22.75,1,2
2006/1/9,6106.93667,22.8,1,2
2006/1/9,6045.60667,22.7,1,2
2006/1/9,6159.0,22.6,1,2
2006/1/9,6357.79167,22.6,1,2
2006/1/9,6657.63833,22.6,1,2
2006/1/9,7141.33,22.85,1,2
2006/1/9,7609.635,23.1,1,2
2006/1/9,7991.81833,23.7,1,2
2006/1/9,8429.16833,24.3,1,2
2006/1/9,8828.15833,24.75,1,2
2006/1/9,9164.19167,25.2,1,2
2006/1/9,9566.97333,25.85,1,2
2006/1/9,9741.02833,26.5,1,2
2006/1/9,9898.785,27.15,1,2
2006/1/9,9944.21,27.8,1,2
2006/1/9,9977.89,27.3,1,2
2006/1/9,10082.79667,26.8,1,2
2006/1/9,10209.87167,27.35,1,2
2006/1/9,10186.90167,27.9,1,2
2006/1/9,10274.37667,27.7,1,2
2006/1/9,10373.41333,27.5,1,2
2006/1/9,10426.63667,27.7,1,2
2006/1/9,10429.025,27.9,1,2
2006/1/9,10488.28333,27.9,1,2
2006/1/9,10555.83333,27.9,1,2
2006/1/9,10614.42167,27.75,1,2
2006/1/9,10643.02833,27.6,1,2
2006/1/9,10569.46333,27.8,1,2
2006/1/9,10489.02833,28.0,1,2
2006/1/9,10163.96167,27.35,1,2
2006/1/9,10011.16667,26.7,1,2
2006/1/9,9708.81667,26.05,1,2
2006/1/9,9455.24167,25.4,1,2
2006/1/9,9401.43167,25.25,1,2
2006/1/9,9529.16333,25.1,1,2
2006/1/9,9407.88333,25.05,1,2
2006/1/9,9103.145,25.0,1,2
2006/1/9,9141.86833,24.85,1,2
2006/1/9,8817.46,24.7,1,2
2006/1/9,8711.73333,24.7,1,2
2006/1/9,8408.38667,24.7,1,2
2006/1/9,8214.64333,24.45,1,2
2006/1/10,7968.13667,24.2,1,2
2006/1/10,7701.34667,24.05,1,2
2006/1/10,7441.50333,23.9,1,2
2006/1/10,7095.89833,23.9,1,2
2006/1/10,6778.66333,23.9,1,2
2006/1/10,6611.19167,24.0,1,2
2006/1/10,6493.04667,24.1,1,2
2006/1/10,6493.35,24.05,1,2
2006/1/10,6529.87,24.0,1,2
2006/1/10,6707.39333,24.15,1,2
2006/1/10,6928.72,24.3,1,2
2006/1/10,7392.14667,24.5,1,2
2006/1/10,7968.85333,24.7,1,2
2006/1/10,8396.61,25.45,1,2
2006/1/10,8898.98,26.20000001,1,2
2006/1/10,9400.79167,27.7,1,2
2006/1/10,9825.81833,29.2,1,2
2006/1/10,10211.9,31.05000001,1,2
2006/1/10,10465.875,32.9,1,2
2006/1/10,10656.65,31.25,1,2
2006/1/10,10841.61333,29.6,1,2
2006/1/10,10885.42,29.15,1,2
2006/1/10,11022.21167,28.7,1,2
2006/1/10,11051.68833,28.3,1,2
2006/1/10,11197.19,27.9,1,2
2006/1/10,11395.61667,28.05,1,2
2006/1/10,11561.43333,28.2,1,2
2006/1/10,11612.72167,27.35,1,2
2006/1/10,11693.57,26.5,1,2
2006/1/10,11678.18167,27.0,1,2
2006/1/10,11870.86333,27.5,1,2
2006/1/10,12073.96667,26.65,1,2
2006/1/10,12174.29,25.8,1,2
2006/1/10,12064.125,25.1,1,2
2006/1/10,12005.8,24.4,1,2
2006/1/10,11645.93333,24.25,1,2
2006/1/10,11456.52,24.1,1,2
2006/1/10,11145.26667,23.6,1,2
2006/1/10,10928.77833,23.1,1,2
2006/1/10,10762.895,22.55,1,2
2006/1/10,10885.82833,22.0,1,2
2006/1/10,10599.50667,21.75,1,2
2006/1/10,10278.97833,21.5,1,2
2006/1/10,10154.92333,21.4,1,2
2006/1/10,9734.535,21.3,1,2
2006/1/10,9527.72833,21.4,1,2
2006/1/10,9182.89833,21.5,1,2
2006/1/10,8824.56667,21.5,1,2
2006/1/11,8546.38333,21.5,1,2
2006/1/11,8228.865,21.45,1,2
2006/1/11,7918.94833,21.4,1,2
2006/1/11,7492.29333,21.55,1,2
2006/1/11,7186.94167,21.7,1,2
2006/1/11,7013.01667,21.8,1,2
2006/1/11,6869.14,21.9,1,2
2006/1/11,6871.41333,21.8,1,2
2006/1/11,6850.93167,21.7,1,2
2006/1/11,7083.42,21.7,1,2
2006/1/11,7270.34,21.7,1,2
2006/1/11,7691.31,21.8,1,2
2006/1/11,8258.09833,21.9,1,2
2006/1/11,8816.51833,22.0,1,2
2006/1/11,9451.045,22.1,1,2
2006/1/11,10055.10667,22.55,1,2
2006/1/11,10679.74,23.0,1,2
2006/1/11,11269.90167,23.3,1,2
2006/1/11,11582.97,23.6,1,2
2006/1/11,11853.22,23.85,1,2
2006/1/11,11953.41333,24.1,1,2
2006/1/11,11953.21667,24.1,1,2
2006/1/11,12093.25,24.1,1,2
2006/1/11,12138.43667,23.85,1,2
2006/1/11,12221.795,23.6,1,2
2006/1/11,12173.45,24.05,1,2
2006/1/11,11920.73,24.5,1,2
2006/1/11,11687.80167,24.95,1,2
2006/1/11,11706.93833,25.4,1,2
2006/1/11,11687.32833,25.9,1,2
2006/1/11,11715.50833,26.4,1,2
2006/1/11,11654.835,26.2,1,2
2006/1/11,11478.11333,26.0,1,2
2006/1/11,11198.715,25.4,1,2
2006/1/11,10926.51167,24.8,1,2
2006/1/11,10502.005,24.6,1,2
2006/1/11,10190.83,24.4,1,2
2006/1/11,9916.47833,24.25,1,2
2006/1/11,9696.05167,24.1,1,2
2006/1/11,9596.94833,24.0,1,2
2006/1/11,9490.96,23.9,1,2
2006/1/11,9256.48833,23.85,1,2
2006/1/11,8957.9,23.8,1,2
2006/1/11,8986.30167,23.8,1,2
2006/1/11,8693.545,23.8,1,2
2006/1/11,8552.95833,23.85,1,2
2006/1/11,8352.73833,23.9,1,2
2006/1/11,8143.235,23.9,1,2
2006/1/12,7934.73167,23.9,1,2
2006/1/12,7683.26,23.85,1,2
2006/1/12,7504.84167,23.8,1,2
2006/1/12,7098.025,23.8,1,2
2006/1/12,6797.4,23.8,1,2
2006/1/12,6629.18167,23.75,1,2
2006/1/12,6575.35667,23.7,1,2
2006/1/12,6574.69333,23.7,1,2
2006/1/12,6589.035,23.7,1,2
2006/1/12,6755.74833,23.75,1,2
2006/1/12,6979.26167,23.8,1,2
2006/1/12,7469.35167,23.85,1,2
2006/1/12,7974.32,23.9,1,2
2006/1/12,8370.75333,23.9,1,2
2006/1/12,8852.995,23.9,1,2
2006/1/12,9200.17,24.1,1,2
2006/1/12,9555.24667,24.3,1,2
2006/1/12,9867.885,24.05,1,2
2006/1/12,10059.465,23.8,1,2
2006/1/12,10175.45833,23.65,1,2
2006/1/12,10279.77833,23.5,1,2
2006/1/12,10213.09833,23.95,1,2
2006/1/12,10294.375,24.4,1,2
2006/1/12,10258.73333,24.55,1,2
2006/1/12,10399.45167,24.7,1,2
2006/1/12,10481.04667,24.6,1,2
2006/1/12,10553.39667,24.5,1,2
2006/1/12,10640.575,24.45,1,2
2006/1/12,10684.825,24.4,1,2
2006/1/12,10699.23333,23.5,1,2
2006/1/12,10739.89667,22.6,1,2
2006/1/12,10858.03167,22.6,1,2
2006/1/12,10857.22167,22.6,1,2
2006/1/12,10757.78333,22.8,1,2
2006/1/12,10658.705,23.0,1,2
2006/1/12,10405.95833,23.1,1,2
2006/1/12,10196.33833,23.2,1,2
2006/1/12,9977.29833,23.15,1,2
2006/1/12,9794.11,23.1,1,2
2006/1/12,9751.15833,23.05,1,2
2006/1/12,9826.17833,23.0,1,2
2006/1/12,9582.45167,23.05,1,2
2006/1/12,9248.37167,23.1,1,2
2006/1/12,9248.655,23.1,1,2
2006/1/12,8966.40667,23.1,1,2
2006/1/12,8895.64833,23.15,1,2
2006/1/12,8615.16167,23.2,1,2
2006/1/12,8361.71833,22.75,1,2
2006/1/13,8104.87333,22.3,1,2
2006/1/13,7881.27,21.95,1,2
2006/1/13,7559.355,21.6,1,2
2006/1/13,7240.975,21.35,1,2
2006/1/13,6826.03833,21.1,1,2
2006/1/13,6722.24333,21.0,1,2
2006/1/13,6593.00667,20.9,1,2
2006/1/13,6581.405,20.85,1,2
2006/1/13,6617.17333,20.8,1,2
2006/1/13,6853.485,20.75,1,2
2006/1/13,7103.69833,20.7,1,2
2006/1/13,7571.07,20.75,1,2
2006/1/13,8042.76167,20.8,1,2
2006/1/13,8533.40667,21.0,1,2
2006/1/13,9018.78,21.2,1,2
2006/1/13,9435.81667,21.7,1,2
2006/1/13,9753.085,22.2,1,2
2006/1/13,9995.405,23.3,1,2
2006/1/13,10158.94667,24.4,1,2
2006/1/13,10234.66833,25.6,1,2
2006/1/13,10301.34,26.8,1,2
2006/1/13,10256.765,27.25,1,2
2006/1/13,10248.72167,27.7,1,2
2006/1/13,10108.365,27.85,1,2
2006/1/13,10101.09333,28.0,1,2
2006/1/13,10160.4,27.35,1,2
2006/1/13,10142.70833,26.7,1,2
2006/1/13,10081.565,27.3,1,2
2006/1/13,10055.03167,27.9,1,2
2006/1/13,10025.45,28.0,1,2
2006/1/13,9973.00667,28.1,1,2
2006/1/13,9977.00833,27.65,1,2
2006/1/13,9917.12833,27.2,1,2
2006/1/13,9817.52,27.4,1,2
2006/1/13,9681.22833,27.6,1,2
2006/1/13,9395.62,27.55,1,2
2006/1/13,9248.5,27.5,1,2
2006/1/13,9046.13167,26.6,1,2
2006/1/13,8951.65167,25.7,1,2
2006/1/13,8939.34667,25.15,1,2
2006/1/13,8894.27833,24.6,1,2
2006/1/13,8680.17167,24.0,1,2
2006/1/13,8458.415,23.4,1,2
2006/1/13,8583.37333,23.1,1,2
2006/1/13,8159.505,22.8,1,2
2006/1/13,8346.03333,22.5,1,2
2006/1/13,8319.69833,22.2,1,2
2006/1/13,8117.83333,22.0,1,2
2006/1/14,7871.83,21.8,0,2
2006/1/14,7628.16333,21.85,0,2
2006/1/14,7315.9,21.9,0,2
2006/1/14,6970.53833,21.85,0,2
2006/1/14,6673.77833,21.8,0,2
2006/1/14,6476.905,21.8,0,2
2006/1/14,6348.48333,21.8,0,2
2006/1/14,6256.08833,21.75,0,2
2006/1/14,6292.35333,21.7,0,2
2006/1/14,6357.12833,21.65,0,2
2006/1/14,6430.63833,21.6,0,2
2006/1/14,6561.9,21.6,0,2
2006/1/14,6742.74167,21.6,0,2
2006/1/14,7042.645,21.75,0,2
2006/1/14,7403.44833,21.9,0,2
2006/1/14,7870.49333,22.1,0,2
2006/1/14,8244.20333,22.3,0,2
2006/1/14,8753.43167,22.5,0,2
2006/1/14,8925.34333,22.7,0,2
2006/1/14,9171.755,22.85,0,2
2006/1/14,9260.625,23.0,0,2
2006/1/14,9353.99333,23.15,0,2
2006/1/14,9463.53333,23.3,0,2
2006/1/14,9474.88333,23.5,0,2
2006/1/14,9692.045,23.7,0,2
2006/1/14,9841.965,23.95,0,2
2006/1/14,9945.71667,24.2,0,2
2006/1/14,10133.40333,24.0,0,2
2006/1/14,10236.615,23.8,0,2
2006/1/14,10358.89333,23.55,0,2
2006/1/14,10466.14167,23.3,0,2
2006/1/14,10567.005,23.3,0,2
2006/1/14,10652.51833,23.3,0,2
2006/1/14,10531.83167,23.1,0,2
2006/1/14,10495.68667,22.9,0,2
2006/1/14,10341.88333,22.5,0,2
2006/1/14,10080.85667,22.1,0,2
2006/1/14,9793.295,22.0,0,2
2006/1/14,9547.13333,21.9,0,2
2006/1/14,9528.29,21.7,0,2
2006/1/14,9508.77333,21.5,0,2
2006/1/14,9210.94333,21.55,0,2
2006/1/14,8924.90167,21.6,0,2
2006/1/14,8844.21833,21.6,0,2
2006/1/14,8553.355,21.6,0,2
2006/1/14,8442.52667,21.45,0,2
2006/1/14,8106.87667,21.3,0,2
2006/1/14,7823.99333,21.15,0,2
2006/1/15,7550.03667,21.0,0,2
2006/1/15,7305.35,20.65,0,2
2006/1/15,7060.81167,20.3,0,2
2006/1/15,6753.265,20.25,0,2
2006/1/15,6505.17667,20.2,0,2
2006/1/15,6305.635,20.2,0,2
2006/1/15,6250.31167,20.2,0,2
2006/1/15,6132.56833,20.45,0,2
2006/1/15,6044.62167,20.7,0,2
2006/1/15,6119.405,21.0,0,2
2006/1/15,6260.285,21.3,0,2
2006/1/15,6340.07,21.0,0,2
2006/1/15,6358.21667,20.7,0,2
2006/1/15,6586.89333,21.0,0,2
2006/1/15,6799.04,21.3,0,2
2006/1/15,7198.61333,21.3,0,2
2006/1/15,7511.25167,21.3,0,2
2006/1/15,7818.16667,21.8,0,2
2006/1/15,7994.45333,22.3,0,2
2006/1/15,8201.11333,22.5,0,2
2006/1/15,8295.34833,22.7,0,2
2006/1/15,8337.40167,23.5,0,2
2006/1/15,8337.635,24.3,0,2
2006/1/15,8393.515,24.45,0,2
2006/1/15,8401.52833,24.6,0,2
2006/1/15,8389.80167,24.95,0,2
2006/1/15,8328.87667,25.3,0,2
2006/1/15,8360.94,25.15,0,2
2006/1/15,8288.55833,25.0,0,2
2006/1/15,8323.85667,25.05,0,2
2006/1/15,8347.81833,25.1,0,2
2006/1/15,8294.12833,24.85,0,2
2006/1/15,8332.12667,24.6,0,2
2006/1/15,8288.80167,24.3,0,2
2006/1/15,8390.64333,24.0,0,2
2006/1/15,8455.9,23.8,0,2
2006/1/15,8467.785,23.6,0,2
2006/1/15,8401.68833,23.4,0,2
2006/1/15,8361.36333,23.2,0,2
2006/1/15,8412.895,23.35,0,2
2006/1/15,8478.99333,23.5,0,2
2006/1/15,8277.07333,23.4,0,2
2006/1/15,8106.92667,23.3,0,2
2006/1/15,8060.96667,23.2,0,2
2006/1/15,7884.015,23.1,0,2
2006/1/15,7820.17667,22.95,0,2
2006/1/15,7521.45667,22.8,0,2
2006/1/15,7332.04833,22.65,0,2
2006/1/16,7176.675,22.5,1,2
2006/1/16,6961.295,22.4,1,2
2006/1/16,6799.20333,22.3,1,2
2006/1/16,6529.2,22.35,1,2
2006/1/16,6353.53833,22.4,1,2
2006/1/16,6248.25833,22.3,1,2
2006/1/16,6218.35667,22.2,1,2
2006/1/16,6255.00167,22.2,1,2
2006/1/16,6339.905,22.2,1,2
2006/1/16,6535.7,21.95,1,2
2006/1/16,6819.02,21.7,1,2
2006/1/16,7392.415,21.85,1,2
2006/1/16,7875.57333,22.0,1,2
2006/1/16,8309.72,21.85,1,2
2006/1/16,8741.15333,21.7,1,2
2006/1/16,9235.06833,21.75,1,2
2006/1/16,9687.05333,21.8,1,2
2006/1/16,9978.28333,22.05,1,2
2006/1/16,10113.50667,22.3,1,2
2006/1/16,10306.45833,22.55,1,2
2006/1/16,10390.25333,22.8,1,2
2006/1/16,10493.86833,23.15,1,2
2006/1/16,10618.67833,23.5,1,2
2006/1/16,10646.81833,22.9,1,2
2006/1/16,10723.54667,22.3,1,2
2006/1/16,10843.35667,22.65,1,2
2006/1/16,10817.90167,23.0,1,2
2006/1/16,10800.795,23.5,1,2
2006/1/16,10723.62833,24.0,1,2
2006/1/16,10751.86333,24.5,1,2
2006/1/16,10767.45167,25.0,1,2
2006/1/16,10773.84667,25.1,1,2
2006/1/16,10676.66,25.20000001,1,2
2006/1/16,10606.92333,26.8,1,2
2006/1/16,10516.80833,28.4,1,2
2006/1/16,10270.94167,27.7,1,2
2006/1/16,10082.36167,27.0,1,2
2006/1/16,9726.76167,26.2,1,2
2006/1/16,9466.52833,25.4,1,2
2006/1/16,9497.465,24.85,1,2
2006/1/16,9498.94,24.3,1,2
2006/1/16,9237.33167,23.9,1,2
2006/1/16,8875.35333,23.5,1,2
2006/1/16,8893.44333,23.1,1,2
2006/1/16,8682.86167,22.7,1,2
2006/1/16,8573.35333,22.6,1,2
2006/1/16,8327.69833,22.5,1,2
2006/1/16,8159.04333,22.4,1,2
2006/1/17,7951.125,22.3,1,2
2006/1/17,7721.88,22.15,1,2
2006/1/17,7492.65,22.0,1,2
2006/1/17,7124.755,21.65,1,2
2006/1/17,6839.60333,21.3,1,2
2006/1/17,6637.94,21.35,1,2
2006/1/17,6580.935,21.4,1,2
2006/1/17,6515.385,21.35,1,2
2006/1/17,6521.965,21.3,1,2
2006/1/17,6706.53,21.5,1,2
2006/1/17,7094.235,21.7,1,2
2006/1/17,7612.095,21.85,1,2
2006/1/17,8173.53667,22.0,1,2
2006/1/17,8559.73667,22.2,1,2
2006/1/17,9084.14833,22.4,1,2
2006/1/17,9443.92,22.5,1,2
2006/1/17,9712.17,22.6,1,2
2006/1/17,10053.35333,22.55,1,2
2006/1/17,10177.32,22.5,1,2
2006/1/17,10353.37167,21.75,1,2
2006/1/17,10406.665,21.0,1,2
2006/1/17,10498.405,20.8,1,2
2006/1/17,10555.28667,20.6,1,2
2006/1/17,10451.095,20.6,1,2
2006/1/17,10488.935,20.6,1,2
2006/1/17,10566.39167,20.35,1,2
2006/1/17,10530.56,20.1,1,2
2006/1/17,10578.94333,20.25,1,2
2006/1/17,10496.31833,20.4,1,2
2006/1/17,10541.93333,20.35,1,2
2006/1/17,10570.75167,20.3,1,2
2006/1/17,10589.745,20.35,1,2
2006/1/17,10545.14,20.4,1,2
2006/1/17,10471.125,20.05,1,2
2006/1/17,10421.52,19.7,1,2
2006/1/17,10116.51333,19.9,1,2
2006/1/17,9942.445,20.1,1,2
2006/1/17,9636.62667,20.0,1,2
2006/1/17,9414.69167,19.9,1,2
2006/1/17,9398.21167,19.7,1,2
2006/1/17,9473.75667,19.5,1,2
2006/1/17,9251.705,19.75,1,2
2006/1/17,8932.555,20.0,1,2
2006/1/17,8904.89167,19.95,1,2
2006/1/17,8621.44167,19.9,1,2
2006/1/17,8580.335,20.0,1,2
2006/1/17,8319.25167,20.1,1,2
2006/1/17,8098.73333,19.95,1,2
2006/1/18,7885.51833,19.8,1,2
2006/1/18,7616.37167,19.75,1,2
2006/1/18,7406.72833,19.7,1,2
2006/1/18,7036.89167,19.75,1,2
